funcid,dim,milestone,error
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
11,30,3,1.429109e+04
11,30,5,1.202013e+04
11,30,10,7.784701e+03
11,30,20,3.115652e+03
11,30,30,7.174470e+02
11,30,40,4.076996e+02
11,30,50,2.409461e+02
11,30,60,1.664144e+02
11,30,70,1.472609e+02
11,30,80,1.415271e+02
11,30,90,1.397494e+02
11,30,100,1.390832e+02
11,30,1,1.699437e+04
11,30,2,1.502029e+04
