funcid,dim,milestone,error
24,30,1,1.615982e+03
24,30,2,1.508485e+03
24,30,3,1.380337e+03
24,30,5,1.311854e+03
24,30,10,1.300794e+03
24,30,20,1.240463e+03
24,30,30,1.028333e+03
24,30,40,7.420936e+02
24,30,50,7.012343e+02
24,30,60,7.012342e+02
24,30,70,6.458212e+02
24,30,80,6.406479e+02
24,30,90,6.405770e+02
24,30,100,6.405582e+02
24,30,1,1.615982e+03
24,30,2,1.508485e+03
24,30,3,1.380337e+03
24,30,5,1.311854e+03
24,30,10,1.300794e+03
24,30,20,1.240463e+03
24,30,30,1.028333e+03
24,30,40,7.420936e+02
24,30,50,7.012343e+02
24,30,60,7.012342e+02
24,30,70,6.458212e+02
24,30,80,6.406479e+02
24,30,90,6.405770e+02
24,30,100,6.405582e+02
24,30,1,1.615982e+03
24,30,2,1.508485e+03
24,30,3,1.380337e+03
24,30,5,1.311854e+03
24,30,10,1.300794e+03
24,30,20,1.240463e+03
24,30,30,1.028333e+03
24,30,40,7.420936e+02
24,30,50,7.012343e+02
24,30,60,7.012342e+02
24,30,70,6.458212e+02
24,30,80,6.406479e+02
24,30,90,6.405770e+02
24,30,100,6.405582e+02
24,30,1,1.615982e+03
24,30,2,1.508485e+03
24,30,3,1.380337e+03
24,30,5,1.311854e+03
24,30,10,1.300794e+03
24,30,20,1.240463e+03
24,30,30,1.028333e+03
24,30,40,7.420936e+02
24,30,50,7.012343e+02
24,30,60,7.012342e+02
24,30,70,6.458212e+02
24,30,80,6.406479e+02
24,30,90,6.405770e+02
24,30,100,6.405582e+02
24,30,1,1.615982e+03
24,30,2,1.508485e+03
24,30,3,1.380337e+03
24,30,5,1.311854e+03
24,30,10,1.300794e+03
24,30,20,1.240463e+03
24,30,30,1.028333e+03
24,30,40,7.420936e+02
24,30,50,7.012343e+02
24,30,60,7.012342e+02
24,30,70,6.458212e+02
24,30,80,6.406479e+02
24,30,90,6.405770e+02
24,30,100,6.405582e+02
24,30,1,1.615982e+03
24,30,2,1.508485e+03
24,30,3,1.380337e+03
24,30,5,1.311854e+03
24,30,10,1.300794e+03
24,30,20,1.240463e+03
24,30,30,1.028333e+03
24,30,40,7.420936e+02
24,30,50,7.012343e+02
24,30,60,7.012342e+02
24,30,70,6.458212e+02
