funcid,dim,milestone,error
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
4,30,10,1.824378e+02
4,30,20,1.001662e+01
4,30,30,5.012219e-01
4,30,40,1.330667e-01
4,30,50,9.459502e-02
4,30,60,8.965857e-02
4,30,70,8.877205e-02
4,30,80,8.808249e-02
4,30,90,8.744097e-02
4,30,100,8.684455e-02
4,30,1,7.569308e+03
4,30,2,3.169880e+03
4,30,3,2.426053e+03
4,30,5,8.211981e+02
