funcid,dim,milestone,error
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,4.122766e+02
24,10,10,2.591506e+02
24,10,20,1.967588e+02
24,10,30,1.685996e+02
24,10,40,1.439688e+02
24,10,50,1.181194e+02
24,10,60,1.001511e+02
24,10,70,1.000004e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,5.281579e+02
24,10,2,5.016578e+02
24,10,3,5.016578e+02
24,10,5,3.202831e+02
24,10,10,2.137451e+02
24,10,20,1.619880e+02
24,10,30,1.437876e+02
24,10,40,1.244792e+02
24,10,50,1.045632e+02
24,10,60,1.002929e+02
24,10,70,1.000215e+02
24,10,80,1.000001e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
