funcid,dim,milestone,error
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
12,10,3,1.659760e+06
12,10,5,5.238935e+05
12,10,10,1.067593e+05
12,10,20,1.035528e+05
12,10,30,1.010325e+05
12,10,40,9.809451e+04
12,10,50,9.357414e+04
12,10,60,8.698591e+04
12,10,70,1.825470e+03
12,10,80,1.820282e+03
12,10,90,1.814654e+03
12,10,100,1.806690e+03
12,10,1,1.024367e+07
12,10,2,1.024367e+07
