funcid,dim,milestone,error
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.144810e+03
17,30,2,8.846255e+02
17,30,3,8.809473e+02
17,30,5,8.758759e+02
17,30,10,8.738487e+02
17,30,20,8.710687e+02
17,30,30,8.685237e+02
17,30,40,5.936110e+02
17,30,50,5.197248e+02
17,30,60,4.939543e+02
17,30,70,4.585703e+02
17,30,80,4.285278e+02
17,30,90,4.283248e+02
17,30,100,4.283137e+02
17,30,1,1.136211e+03
17,30,2,9.249250e+02
17,30,3,9.212321e+02
17,30,5,9.048478e+02
17,30,10,9.045636e+02
17,30,20,8.256604e+02
17,30,30,8.173111e+02
17,30,40,7.741600e+02
17,30,50,4.612643e+02
17,30,60,3.897310e+02
17,30,70,3.734021e+02
17,30,80,3.716426e+02
17,30,90,3.701114e+02
17,30,100,3.646275e+02
17,30,1,1.136211e+03
17,30,2,9.249250e+02
17,30,3,9.212321e+02
17,30,5,9.048478e+02
17,30,10,9.045636e+02
17,30,20,8.256604e+02
17,30,30,8.173111e+02
17,30,40,7.741600e+02
17,30,50,4.612643e+02
17,30,60,3.897310e+02
17,30,70,3.734021e+02
17,30,80,3.716426e+02
17,30,90,3.701114e+02
17,30,100,3.646275e+02
17,30,1,1.136211e+03
17,30,2,9.249250e+02
17,30,3,9.212321e+02
17,30,5,9.048478e+02
17,30,10,9.045636e+02
17,30,20,8.256604e+02
17,30,30,8.173111e+02
17,30,40,7.741600e+02
17,30,50,4.612643e+02
17,30,60,3.897310e+02
17,30,70,3.734021e+02
17,30,80,3.716426e+02
17,30,90,3.701114e+02
17,30,100,3.646275e+02
17,30,1,1.136211e+03
17,30,2,9.249250e+02
17,30,3,9.212321e+02
17,30,5,9.048478e+02
17,30,10,9.045636e+02
17,30,20,8.256604e+02
17,30,30,8.173111e+02
17,30,40,7.741600e+02
17,30,50,4.612643e+02
17,30,60,3.897310e+02
17,30,70,3.734021e+02
17,30,80,3.716426e+02
17,30,90,3.701114e+02
17,30,100,3.646275e+02
17,30,1,1.136211e+03
17,30,2,9.249250e+02
17,30,3,9.212321e+02
17,30,5,9.048478e+02
17,30,10,9.045636e+02
17,30,20,8.256604e+02
17,30,30,8.173111e+02
17,30,40,7.741600e+02
17,30,50,4.612643e+02
17,30,60,3.897310e+02
17,30,70,3.734021e+02
17,30,80,3.716426e+02
17,30,90,3.701114e+02
17,30,100,3.646275e+02
17,30,1,1.136211e+03
17,30,2,9.249250e+02
17,30,3,9.212321e+02
17,30,5,9.048478e+02
17,30,10,9.045636e+02
17,30,20,8.256604e+02
17,30,30,8.173111e+02
17,30,40,7.741600e+02
17,30,50,4.612643e+02
17,30,60,3.897310e+02
17,30,70,3.734021e+02
17,30,80,3.716426e+02
17,30,90,3.701114e+02
17,30,100,3.646275e+02
17,30,1,1.136211e+03
17,30,2,9.249250e+02
17,30,3,9.212321e+02
17,30,5,9.048478e+02
17,30,10,9.045636e+02
17,30,20,8.256604e+02
17,30,30,8.173111e+02
17,30,40,7.741600e+02
17,30,50,4.612643e+02
17,30,60,3.897310e+02
