funcid,dim,milestone,error
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,2.297495e+48
2,30,3,2.153755e+48
2,30,5,2.153755e+48
2,30,10,2.153755e+48
2,30,20,1.531322e+48
2,30,30,1.212578e+42
2,30,40,7.711738e+41
2,30,50,6.825908e+41
2,30,60,5.528707e+40
2,30,70,4.463920e+37
2,30,80,1.199139e+37
2,30,90,7.084363e+34
2,30,100,6.961561e+34
2,30,1,2.297495e+48
2,30,2,1.735217e+48
2,30,3,1.735217e+48
2,30,5,1.735217e+48
2,30,10,1.735217e+48
2,30,20,1.735217e+48
2,30,30,1.735217e+48
2,30,40,4.306777e+44
2,30,50,9.831914e+42
2,30,60,8.392802e+42
2,30,70,4.948915e+42
2,30,80,3.757138e+40
2,30,90,6.446663e+39
2,30,100,5.975523e+38
2,30,1,2.297495e+48
2,30,2,1.735217e+48
2,30,3,1.735217e+48
2,30,5,1.735217e+48
2,30,10,1.735217e+48
2,30,20,1.735217e+48
2,30,30,1.735217e+48
2,30,40,4.306777e+44
2,30,50,9.831914e+42
2,30,60,8.392802e+42
2,30,70,4.948915e+42
2,30,80,3.757138e+40
2,30,90,6.446663e+39
2,30,100,5.975523e+38
2,30,1,2.297495e+48
2,30,2,1.735217e+48
2,30,3,1.735217e+48
2,30,5,1.735217e+48
2,30,10,1.735217e+48
2,30,20,1.735217e+48
2,30,30,1.735217e+48
2,30,40,4.306777e+44
2,30,50,9.831914e+42
2,30,60,8.392802e+42
2,30,70,4.948915e+42
2,30,80,3.757138e+40
2,30,90,6.446663e+39
2,30,100,5.975523e+38
2,30,1,2.297495e+48
2,30,2,1.735217e+48
2,30,3,1.735217e+48
2,30,5,1.735217e+48
2,30,10,1.735217e+48
2,30,20,1.735217e+48
2,30,30,1.735217e+48
2,30,40,4.306777e+44
2,30,50,9.831914e+42
2,30,60,8.392802e+42
2,30,70,4.948915e+42
2,30,80,3.757138e+40
2,30,90,6.446663e+39
2,30,100,5.975523e+38
2,30,1,2.297495e+48
2,30,2,1.735217e+48
2,30,3,1.735217e+48
2,30,5,1.735217e+48
2,30,10,1.735217e+48
2,30,20,1.735217e+48
2,30,30,1.735217e+48
2,30,40,4.306777e+44
