funcid,dim,milestone,error
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
18,10,1,7.256964e+06
18,10,2,3.041337e+03
18,10,3,2.664723e+03
18,10,5,2.664524e+03
