funcid,dim,milestone,error
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,7.071433e+07
19,30,2,3.815133e+06
19,30,3,1.923588e+05
19,30,5,1.102402e+05
19,30,10,1.095735e+05
19,30,20,1.083495e+05
19,30,30,1.059670e+05
19,30,40,7.031379e+04
19,30,50,7.007539e+04
19,30,60,2.807457e+04
19,30,70,2.633596e+04
19,30,80,1.053593e+04
19,30,90,1.049262e+04
19,30,100,1.046713e+04
19,30,1,5.154975e+08
19,30,2,1.220136e+07
19,30,3,9.241760e+05
19,30,5,1.451471e+05
19,30,10,1.391519e+05
19,30,20,1.380544e+05
19,30,30,1.366694e+05
19,30,40,1.335114e+05
19,30,50,3.087665e+04
19,30,60,8.562435e+03
19,30,70,8.556519e+03
19,30,80,6.261232e+03
