funcid,dim,milestone,error
22,30,1,7.285978e+03
22,30,2,5.893471e+03
22,30,3,5.693898e+03
22,30,5,5.125376e+03
22,30,10,4.857238e+03
22,30,20,4.799898e+03
22,30,30,4.690309e+03
22,30,40,4.636675e+03
22,30,50,3.724899e+03
22,30,60,3.677023e+03
22,30,70,3.646236e+03
22,30,80,3.632126e+03
22,30,90,3.626926e+03
22,30,100,3.617158e+03
22,30,1,7.285978e+03
22,30,2,5.893471e+03
22,30,3,5.693898e+03
22,30,5,5.125376e+03
22,30,10,4.857238e+03
22,30,20,4.799898e+03
22,30,30,4.690309e+03
22,30,40,4.636675e+03
22,30,50,3.724899e+03
22,30,60,3.677023e+03
22,30,70,3.646236e+03
22,30,80,3.632126e+03
22,30,90,3.626926e+03
22,30,100,3.617158e+03
22,30,1,7.285978e+03
22,30,2,5.893471e+03
22,30,3,5.693898e+03
22,30,5,5.125376e+03
22,30,10,4.857238e+03
22,30,20,4.799898e+03
22,30,30,4.690309e+03
22,30,40,4.636675e+03
22,30,50,3.724899e+03
22,30,60,3.677023e+03
22,30,70,3.646236e+03
22,30,80,3.632126e+03
22,30,90,3.626926e+03
22,30,100,3.617158e+03
22,30,1,7.285978e+03
22,30,2,5.893471e+03
22,30,3,5.693898e+03
22,30,5,5.125376e+03
22,30,10,4.857238e+03
22,30,20,4.799898e+03
22,30,30,4.690309e+03
22,30,40,4.636675e+03
22,30,50,3.724899e+03
22,30,60,3.677023e+03
22,30,70,3.646236e+03
22,30,80,3.632126e+03
22,30,90,3.626926e+03
22,30,100,3.617158e+03
22,30,1,7.285978e+03
22,30,2,5.893471e+03
22,30,3,5.693898e+03
22,30,5,5.125376e+03
22,30,10,4.857238e+03
22,30,20,4.799898e+03
22,30,30,4.690309e+03
22,30,40,4.636675e+03
22,30,50,3.724899e+03
22,30,60,3.677023e+03
22,30,70,3.646236e+03
22,30,80,3.632126e+03
22,30,90,3.626926e+03
22,30,100,3.617158e+03
22,30,1,7.285978e+03
22,30,2,5.893471e+03
22,30,3,5.693898e+03
22,30,5,5.125376e+03
22,30,10,4.857238e+03
22,30,20,4.799898e+03
22,30,30,4.690309e+03
22,30,40,4.636675e+03
22,30,50,3.724899e+03
22,30,60,3.677023e+03
22,30,70,3.646236e+03
22,30,80,3.632126e+03
22,30,90,3.626926e+03
22,30,100,3.617158e+03
22,30,1,7.285978e+03
22,30,2,5.893471e+03
22,30,3,5.693898e+03
22,30,5,5.125376e+03
22,30,10,4.857238e+03
22,30,20,4.799898e+03
