funcid,dim,milestone,error
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,3.045535e+02
22,10,5,1.775356e+02
22,10,10,1.222581e+02
22,10,20,1.172400e+02
22,10,30,1.162712e+02
22,10,40,1.157991e+02
22,10,50,1.155371e+02
22,10,60,1.152022e+02
22,10,70,1.123214e+02
22,10,80,1.061761e+02
22,10,90,1.056303e+02
22,10,100,1.055310e+02
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
22,10,1,5.482087e+02
22,10,2,5.482087e+02
22,10,3,2.519123e+02
22,10,5,2.519123e+02
22,10,10,1.252494e+02
22,10,20,1.145020e+02
22,10,30,1.136316e+02
22,10,40,1.135520e+02
22,10,50,1.135428e+02
22,10,60,1.135400e+02
22,10,70,1.135373e+02
22,10,80,6.528292e+01
22,10,90,5.645413e+01
22,10,100,5.550745e+01
