funcid,dim,milestone,error
23,30,1,9.755027e+02
23,30,2,9.501627e+02
23,30,3,9.121631e+02
23,30,5,8.849523e+02
23,30,10,8.518641e+02
23,30,20,8.226646e+02
23,30,30,7.690545e+02
23,30,40,6.640145e+02
23,30,50,6.440708e+02
23,30,60,6.248520e+02
23,30,70,6.247699e+02
23,30,80,6.247671e+02
23,30,90,6.247667e+02
23,30,100,6.247667e+02
23,30,1,9.755027e+02
23,30,2,9.501627e+02
23,30,3,9.121631e+02
23,30,5,8.849523e+02
23,30,10,8.518641e+02
23,30,20,8.226646e+02
23,30,30,7.690545e+02
23,30,40,6.640145e+02
23,30,50,6.440708e+02
23,30,60,6.248520e+02
23,30,70,6.247699e+02
23,30,80,6.247671e+02
23,30,90,6.247667e+02
23,30,100,6.247667e+02
23,30,1,9.755027e+02
23,30,2,9.501627e+02
23,30,3,9.121631e+02
23,30,5,8.849523e+02
23,30,10,8.518641e+02
23,30,20,8.226646e+02
23,30,30,7.690545e+02
23,30,40,6.640145e+02
23,30,50,6.440708e+02
23,30,60,6.248520e+02
23,30,70,6.247699e+02
23,30,80,6.247671e+02
23,30,90,6.247667e+02
23,30,100,6.247667e+02
23,30,1,9.755027e+02
23,30,2,9.501627e+02
23,30,3,9.121631e+02
23,30,5,8.849523e+02
23,30,10,8.518641e+02
23,30,20,8.226646e+02
23,30,30,7.690545e+02
23,30,40,6.640145e+02
23,30,50,6.440708e+02
23,30,60,6.248520e+02
23,30,70,6.247699e+02
23,30,80,6.247671e+02
23,30,90,6.247667e+02
23,30,100,6.247667e+02
23,30,1,9.755027e+02
23,30,2,9.501627e+02
23,30,3,9.121631e+02
23,30,5,8.849523e+02
23,30,10,8.518641e+02
23,30,20,8.226646e+02
23,30,30,7.690545e+02
23,30,40,6.640145e+02
23,30,50,6.440708e+02
23,30,60,6.248520e+02
23,30,70,6.247699e+02
23,30,80,6.247671e+02
23,30,90,6.247667e+02
23,30,100,6.247667e+02
23,30,1,9.755027e+02
23,30,2,9.501627e+02
23,30,3,9.121631e+02
23,30,5,8.849523e+02
23,30,10,8.518641e+02
23,30,20,8.226646e+02
23,30,30,7.690545e+02
23,30,40,6.640145e+02
23,30,50,6.440708e+02
23,30,60,6.248520e+02
23,30,70,6.247699e+02
23,30,80,6.247671e+02
23,30,90,6.247667e+02
23,30,100,6.247667e+02
23,30,1,9.755027e+02
23,30,2,9.501627e+02
23,30,3,9.121631e+02
23,30,5,8.849523e+02
23,30,10,8.518641e+02
23,30,20,8.226646e+02
23,30,30,7.690545e+02
23,30,40,6.640145e+02
23,30,50,6.440708e+02
23,30,60,6.248520e+02
