funcid,dim,milestone,error
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
30,10,2,4.712152e+06
30,10,3,4.372508e+06
30,10,5,3.813414e+06
30,10,10,2.518482e+06
30,10,20,1.276058e+06
30,10,30,6.929038e+05
30,10,40,4.175885e+05
30,10,50,2.092546e+05
30,10,60,7.776880e+04
30,10,70,7.173938e+03
30,10,80,5.886026e+03
30,10,90,5.454664e+03
30,10,100,4.933177e+03
30,10,1,4.712152e+06
