funcid,dim,milestone,error
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,7.056282e+06
14,30,2,2.554424e+06
14,30,3,2.387637e+06
14,30,5,2.260838e+06
14,30,10,1.680526e+06
14,30,20,4.406784e+05
14,30,30,1.884403e+05
14,30,40,5.918743e+04
14,30,50,1.547990e+04
14,30,60,1.445149e+04
14,30,70,1.373334e+04
14,30,80,1.288619e+04
14,30,90,1.239751e+04
14,30,100,1.183015e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
14,30,1,2.084545e+06
14,30,2,1.407212e+06
14,30,3,1.145616e+06
14,30,5,5.140938e+05
14,30,10,1.902065e+05
14,30,20,5.465532e+04
14,30,30,5.220568e+04
14,30,40,3.723151e+04
14,30,50,3.268709e+04
14,30,60,3.126646e+04
14,30,70,2.963545e+04
14,30,80,2.820221e+04
14,30,90,2.720411e+04
14,30,100,2.643571e+04
