funcid,dim,milestone,error
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
13,10,90,2.282279e+02
13,10,100,2.282250e+02
13,10,1,3.017285e+03
13,10,2,2.963934e+03
13,10,3,2.891668e+03
13,10,5,3.935141e+02
13,10,10,3.880757e+02
13,10,20,3.880754e+02
13,10,30,3.880737e+02
13,10,40,3.880707e+02
13,10,50,3.880672e+02
13,10,60,3.880642e+02
13,10,70,2.821179e+02
13,10,80,2.282350e+02
